E,N,H,Rho1,Rho2,Rho3,Rho4,Rho6,Gamma
14.05945,52.40166833,60.9469986,60.08095968,50.00359538,50.72945569,121.3537485,128.8573312,1.436006358
14.059415,52.40164833,60.7859993,60.90082234,49.1555679,47.44032477,106.1820221,151.6826835,1.440272089
14.05937833,52.40162999,60.61399841,63.34507076,51.23677307,49.04513422,103.6636133,208.9535993,1.431960626
14.05934167,52.40160999,60.45000076,70.50500991,54.58684298,53.55160862,117.7355873,311.9709676,1.420501745
14.059305,52.40159,60.24700165,80.6897623,60.27999098,58.82687503,147.1900107,433.6530711,1.403985482
14.05926833,52.40157,60.04199982,93.04640447,70.7165827,78.70657945,206.9697033,578.5232044,1.382455004
14.05923167,52.40155001,59.85900116,107.682654,80.61234916,103.1161706,276.6239935,720.9929001,1.353135587
14.059195,52.40153001,59.65299988,121.9202671,85.81991787,128.0791504,358.5996664,840.9280312,1.323245242
14.05916,52.40150998,59.44100189,128.4582653,91.42349942,158.5884294,427.666601,911.6906588,1.306716676
14.05912333,52.40148999,59.27500153,134.9908713,99.49166061,190.6995954,488.5091694,986.2195664,1.29804141
14.05908667,52.40146999,59.09799957,144.0271626,109.0281362,211.7412583,534.2314265,1047.965444,1.289209466
14.05905,52.40144835,58.9280014,157.8122902,128.9984808,235.1538814,584.3150711,1113.541778,1.279253323
14.05901167,52.40142832,58.76499939,177.5183714,161.4624052,264.3892784,610.3562908,1182.286806,1.265005594
14.058975,52.40140667,58.60200119,210.5237253,199.2343954,292.3270987,628.5431537,1251.971193,1.237990379
14.05893833,52.40138667,58.4449997,243.626116,237.5524124,329.1234662,643.9816027,1278.518626,1.200910567
14.0589,52.40136668,58.29999924,273.8597318,276.4732843,356.9944073,627.1347264,1269.89904,1.171669349
14.05886333,52.401345,58.14500046,296.095513,305.1306395,374.5785105,581.0752192,1235.724818,1.151018088
14.058825,52.40132332,58.00799942,311.3228545,321.816082,377.1752806,542.9956103,1178.078072,1.135606722
14.05878667,52.40130332,57.90100098,316.3294748,329.3058023,371.5211794,518.9912276,1100.841163,1.124067019
14.05875,52.40128168,57.80799866,318.2118529,331.5464927,349.7038486,482.044994,1023.88983,1.126392718
14.05871333,52.40126,57.73500061,317.6118077,325.6959367,337.2719377,464.774517,950.0512244,1.13645396
14.05867667,52.40124,57.68500137,318.0910988,318.8588648,324.4958304,460.0896314,883.268372,1.142281218
14.05864,52.40121832,57.65399933,317.3917221,314.9538929,319.314574,455.0914414,841.9566263,1.15392099
14.05860333,52.40119832,57.63299942,318.2905518,315.0679323,319.7172999,452.7707319,849.1848058,1.178749341
14.058565,52.40117668,57.64300156,320.128283,315.0251193,330.2420773,468.9742086,908.9908081,1.194715995
14.05852667,52.401155,57.62599945,322.2725432,322.4165524,338.2508116,497.8506975,1033.120363,1.187188291
14.05849,52.401135,57.61700058,328.6732879,329.8865968,350.464993,548.483274,1226.146012,1.185014197
14.05845167,52.401115,57.62400055,337.2250807,336.5972117,366.4170589,617.9174159,1440.603957,1.179307838
14.058415,52.40109501,57.62900162,346.2708604,342.8994433,384.3330354,700.6025131,1643.611176,1.155869652
14.05837834,52.40107501,57.63899994,356.3714444,347.447006,395.8193507,792.0902387,1806.343352,1.138931354
14.05834334,52.40105499,57.64699936,364.1562272,341.2897993,412.836633,891.4916483,1848.265296,1.132027338
14.05830834,52.40103499,57.66500092,360.4779808,334.2056584,433.74539,934.8696169,1700.402136,1.124902835
14.05827334,52.401015,57.68099976,350.3672044,324.2697415,429.4151775,913.1855479,1460.72415,1.118934215
14.05823833,52.400995,57.72399902,333.9963673,303.9724305,403.9681221,828.7890757,1191.033029,1.113884331
14.05820333,52.40097666,57.74599838,308.8462807,281.4247544,365.0656771,718.8443575,914.6138871,1.104387636
14.05816833,52.40095666,57.7820015,283.0515311,261.8697137,318.5846342,583.5072553,721.9521667,1.101643864
14.05813167,52.40093667,57.8199997,261.2988047,241.2265986,263.7555549,491.4508487,716.759173,1.098310938
14.05809667,52.40091833,57.86199951,241.2490243,218.4476284,229.8049639,460.4776124,820.0672525,1.088426756
14.05806,52.40090001,57.91500092,223.3242463,202.2802205,221.3245448,497.328242,924.1146121,1.08025206
14.05802333,52.40088167,57.98099899,212.1943764,192.0138107,232.5233423,514.201743,1039.83152,1.069566494
14.05798667,52.40086501,58.07400131,204.108446,182.8900234,241.3133853,523.6056806,1118.460086,1.068237306
14.05794834,52.40084667,58.17300034,198.9201746,175.9852507,251.5528214,522.2989675,1089.245735,1.069105979
14.05791167,52.40083002,58.25999832,200.982233,172.9807188,255.3544282,493.1469575,979.1965447,1.068263265
14.057875,52.40081167,58.39899826,206.587338,170.5783098,239.2621639,423.0702615,845.9952519,1.07731741
14.05783833,52.40079333,58.50999832,207.4373021,159.945084,219.3836954,375.6203445,676.0017461,1.099601307
14.05780333,52.40077334,58.65299988,201.8393545,148.6523006,193.3821815,329.8335878,523.8932791,1.10870698
14.05776667,52.40075499,58.76900101,191.6967766,131.7348557,159.100381,278.6440708,413.4392319,1.112700824
14.05773,52.40073668,58.92200089,172.0827388,111.8519437,123.5212999,237.3474008,339.9504348,1.124194531
14.057695,52.40071999,59.11100006,146.9847405,91.85028632,98.41227172,212.7365247,312.9057901,1.133804918
14.05765834,52.40070667,59.26800156,126.4243466,79.4504146,67.7969829,198.5681538,353.9580408,1.137461734
14.05762,52.40069666,59.40399933,113.8810258,69.12466787,49.46602015,206.7108931,407.4701236,1.146229747
14.05757833,52.40069332,59.50899887,107.6078481,66.8561845,41.12213964,228.3280192,483.1176795,1.158354991
14.05754,52.40069501,59.5870018,110.0460101,71.24336377,45.53938777,266.1204664,589.2765266,1.166149736
14.057505,52.40069834,59.63199997,120.1637628,82.11811344,49.8025304,318.0688861,724.9314879,1.167036737
14.05747333,52.40070168,59.64400101,134.1170113,97.26618235,62.51760908,385.997236,799.7512296,1.164993617
14.057445,52.40070667,59.63499832,149.6971345,123.3736316,78.86313824,440.6981487,915.1279517,1.156396032
14.05741667,52.40071335,59.61899948,168.0135317,151.6906583,105.3718023,500.8426321,1024.276357,1.14666092
14.05739667,52.40072502,59.57400131,182.9778404,176.5282551,125.1238688,538.8999857,1071.477812,1.143213125
14.05738167,52.40073999,59.48899841,194.8727332,191.8265856,150.7446378,569.7551164,1048.020794,1.1407132
14.05737667,52.40075833,59.40100098,203.0635317,201.2087253,169.3058224,566.5164402,1041.813612,1.13750594
14.05738334,52.40077499,59.36800003,206.97467,189.9969784,179.5806907,549.723534,953.292207,1.137531628
14.05739834,52.40079168,59.29499817,200.7357157,169.2957697,179.5691493,513.1966503,825.9850247,1.143794216
14.057425,52.40080668,59.20199966,189.595097,145.2337245,180.0184355,481.6902653,719.986517,1.150161771
14.05746,52.40082165,59.13000107,173.5426382,122.8474517,171.7717567,431.4357644,657.1220601,1.155093083
14.05749833,52.40084,58.97499847,154.5724464,98.98258669,165.790008,398.2252954,626.2790827,1.165846021
14.05753834,52.40085834,58.86999893,133.6438949,85.99131153,164.3035356,391.2174752,652.4473009,1.181234365
14.05757833,52.40087999,58.74499893,118.2532986,80.67531759,171.2466576,397.0599365,747.2503542,1.197636059
14.05761667,52.40090001,58.61700058,112.6946432,85.87435379,187.6239736,421.8870501,896.8431616,1.215549776
14.05765333,52.40092166,58.49100113,118.7164845,105.7740094,219.9473446,483.3257453,1095.804218,1.235365687
14.05769167,52.40094166,58.34799957,136.5357367,145.6398629,271.485105,560.944507,1325.027135,1.250403932
14.05773,52.40096334,58.1969986,172.6388888,202.7628502,341.4173293,641.1228048,1523.339553,1.2505063
14.05776833,52.40098333,58.06299973,225.1451006,270.9028602,403.6349355,723.6441426,1647.791225,1.23079944
14.05780833,52.40100333,57.88399887,282.7134005,331.9176087,458.4345339,779.7337795,1685.141541,1.204676194
14.05784667,52.40102501,57.73899841,337.5954383,380.8991301,498.9675549,788.6415205,1642.272733,1.180708269
14.05788667,52.40104501,57.60100174,385.191594,408.0500408,511.0693018,776.2441362,1533.007212,1.148506715
14.057925,52.401065,57.51300049,413.6350349,415.3181257,501.6385577,751.1386808,1425.456736,1.124151265
14.05796333,52.401085,57.39599991,423.9033842,405.5972975,486.5382053,722.7515401,1380.997026,1.119392713
14.05800167,52.40110668,57.375,422.1679975,391.9133559,468.9548007,711.3605218,1391.589078,1.122912398
14.05804,52.40112667,57.35800171,411.8607247,375.502927,453.4403128,739.8692791,1433.854042,1.126618986
14.05807667,52.40114667,57.34400177,397.6608656,364.3125245,449.9930145,771.0962871,1501.299402,1.140434216
14.05811333,52.40116666,57.36899948,388.7167602,356.8417525,451.0485771,802.3774895,1613.784094,1.165812252
14.05815167,52.401185,57.38600159,383.7989175,356.21633,464.8982834,836.9861994,1683.167913,1.179924034
14.05818834,52.401205,57.38399887,382.4091407,365.4970142,479.6828952,876.2986243,1743.789076,1.181997527
14.05822667,52.401225,57.40200043,388.0633644,379.867257,496.3336896,897.746972,1797.943523,1.177079544
14.05826333,52.40124499,57.43000031,401.345373,396.2682605,508.8955642,919.283589,1834.136159,1.171051528
14.0583,52.40126499,57.4640007,415.4203237,413.1420975,514.5234411,935.0750971,1774.728811,1.159531453
14.05833667,52.40128501,57.5,429.3528564,428.6438965,509.8947577,918.1079687,1707.393509,1.148282989
14.058375,52.40130501,57.54999924,443.5973269,437.6405397,493.8700244,865.2976436,1613.57037,1.134990905
14.05841167,52.401325,57.59299851,454.1511594,436.2540224,463.9508527,805.5336244,1493.147998,1.119953183
14.05845,52.401345,57.67399979,449.0657169,421.1862406,425.7749505,739.8152938,1336.739512,1.107595449
14.05848833,52.40136499,57.77500153,432.2675337,387.018687,384.9861276,667.7993807,1228.435153,1.104182086
14.05852667,52.40138499,57.88000107,402.224159,336.1528846,334.966027,611.583273,1097.775523,1.113753692
14.05856333,52.40140333,58.01399994,357.5274241,276.1763845,285.0518067,565.0065043,963.7061201,1.129854138
14.0586,52.40142333,58.16799927,303.9285082,217.2799469,244.0579369,518.5393749,833.0513043,1.15761653
14.05863667,52.40144332,58.34899902,253.3142761,167.5631137,211.0897842,466.1149524,748.9009313,1.180975134
14.05867333,52.40146167,58.54499817,209.3421702,132.9931981,181.6966999,427.090367,664.3538286,1.191525868
14.05871,52.40148166,58.77500153,172.614907,110.8234454,159.7053933,400.7756797,641.6006498,1.207411147
14.058745,52.4015,58.98899841,147.6512174,96.98491508,151.1325205,401.020979,639.1817377,1.22788651
14.05878167,52.40152,59.21300125,131.1523184,91.03587097,150.6902929,409.8065726,663.1339087,1.242127082
14.05881833,52.40153834,59.45600128,122.1970069,85.51193497,151.6872339,436.0702386,691.263036,1.258494378
14.058855,52.40155834,59.68500137,115.3232555,81.83951335,162.436952,458.2373075,765.2340127,1.277028373
14.05889167,52.40157833,59.88100052,113.4361863,82.68768244,193.0890392,489.7515951,832.5334832,1.284791105
14.05893,52.40159833,60.04999924,114.056919,92.31332644,234.227147,526.5613928,912.2381086,1.28959325
14.05896667,52.40161832,60.2140007,122.5658676,108.7451842,268.9946218,565.4587431,944.6688622,1.288029901
14.05900333,52.40163835,60.3370018,138.2383506,134.0232263,294.6535914,572.9147541,954.5335019,1.282535732
14.05904,52.40165666,60.46799851,161.1207266,160.3937751,302.7517469,583.8880596,896.4097792,1.275489818
14.05907667,52.40167666,60.5719986,183.657812,179.3651137,287.6874765,569.53532,788.3137865,1.255270348
14.059115,52.40169834,60.69400024,201.0791259,180.9215146,251.278532,515.5055625,656.7302748,1.234948424
14.05915167,52.40171833,60.80599976,202.774792,166.7019185,207.7258006,448.1607663,583.8049319,1.227436153
14.05918833,52.40173833,60.94100189,190.1910423,139.8335404,171.5819905,421.5922596,544.2595634,1.227696267
14.05922667,52.40175832,61.08499908,165.7954325,110.5851121,148.7306172,397.1428495,547.8254624,1.22847868
14.05926333,52.40177666,61.23099899,139.1232559,86.80296132,135.6560178,390.7766275,623.6265956,1.247835981
14.0593,52.40179666,61.38199997,116.137535,74.97792966,133.8130061,430.2776818,737.1341053,1.27020207
14.059335,52.40181665,61.4980011,102.0631749,73.23402451,144.5722467,489.1563507,848.2094534,1.278612278
14.05937167,52.40183668,61.62099838,95.26360695,79.41032891,164.4825249,521.2375247,937.9391155,1.281904256
14.05940834,52.40185499,61.72700119,97.38514759,88.34405389,181.3995903,545.5418119,1028.054224,1.28132378
14.059445,52.40187499,61.83399963,103.4517368,99.47055205,195.6725485,578.0348597,1091.617636,1.269619917
14.05948167,52.40189501,61.94900131,112.7008981,107.0704395,209.0504449,582.7837965,1146.700694,1.254027684
14.05952,52.40191501,62.02199936,124.145713,112.69677,214.2024106,580.8643958,1180.789377,1.250486118
14.05955667,52.40193666,62.10300064,138.3743748,114.3493985,206.750444,612.6229569,1236.902715,1.249581838
14.059595,52.40195665,62.17200089,147.6531771,114.8333267,207.8637855,663.2534064,1319.662598,1.257872167
14.05963333,52.40197668,62.22800064,155.3997122,112.6889005,214.9322576,705.2314336,1402.561351,1.269320769
14.05967167,52.40199668,62.29000092,159.6794044,114.4420362,224.7645373,762.2280944,1436.5273,1.277367902
14.05971,52.40201833,62.36199951,164.5825513,118.6406159,249.7099401,798.3581162,1430.266994,1.288703459
14.05974667,52.40203832,62.45199966,165.6715407,125.0923775,279.8691545,784.7546608,1374.596308,1.294218729
14.059785,52.40205835,62.50999832,167.2529017,130.2955674,292.1466214,735.3553053,1298.859217,1.281589972
14.05982167,52.40207834,62.57300186,168.2358949,133.158748,292.1655074,675.4065952,1230.009047,1.269348645
14.05986,52.40209834,62.64899826,170.8134275,133.1169604,288.1438621,608.2500201,1226.887075,1.266159202
14.05989667,52.40211833,62.70500183,170.6488579,131.1772996,267.0950524,577.240932,1297.285494,1.256436936
14.05993167,52.40213833,62.77099991,174.9629526,127.5205282,250.9273952,594.4270895,1436.08473,1.249785669
14.05996833,52.40215667,62.82699966,183.2681085,125.9202927,254.212196,657.5709791,1538.371776,1.255153446
14.060005,52.40217667,62.88899994,191.5837051,127.3613047,271.1778027,739.642643,1611.524259,1.254286451
14.06004167,52.40219666,62.95800018,200.5649356,131.8459372,284.509194,824.2402495,1674.510018,1.246179426
14.06007834,52.402215,63.01599884,211.398434,134.6021919,309.6877058,907.0385829,1732.79391,1.247148694
14.060115,52.402235,63.07899857,217.0685917,140.5224067,332.4753013,961.866385,1792.841234,1.247047238
14.06015,52.40225334,63.13299942,222.8573919,146.9758836,339.9543041,995.9269882,1882.104622,1.238317413
14.06018667,52.40227334,63.18399811,234.0507316,160.136301,339.3525501,1018.830353,2047.543379,1.237766852
14.06022333,52.40229333,63.23300171,246.7454151,170.9306961,345.6722968,1037.164178,2156.017544,1.243613024
14.06026,52.40231168,63.27099991,260.4252651,188.5632791,353.5790336,1010.793197,2270.910469,1.235891096
14.06029667,52.40233167,63.31399918,279.7357753,206.1458429,357.6619274,992.5965708,2307.794623,1.224728309
14.06033333,52.40235167,63.35100174,296.6871167,224.7525739,376.6643364,886.8102097,2337.865299,1.227060508
14.06037,52.40237001,63.39899826,308.873195,235.5031103,391.1928964,780.0689279,2210.627309,1.232441641
14.060405,52.40239,63.43999863,319.1468341,249.0672761,388.5774886,649.0895053,2139.491002,1.226838401
14.06044167,52.40240835,63.48899841,327.0220452,254.4042673,362.6092977,548.6147243,1995.369608,1.213843964
14.06047667,52.40242834,63.55400085,329.1394719,255.5787362,341.8473712,433.0092332,1854.391755,1.2066655
14.06051333,52.40244834,63.61000061,329.9531915,253.5224112,309.9380357,438.0066622,1615.119853,1.190543301
14.06055,52.40246668,63.66699982,334.7108646,254.1913409,286.0272416,418.5255202,1480.590266,1.165456548
14.06058667,52.40248667,63.72700119,342.0348107,250.7849666,271.9838658,427.2976631,1294.188682,1.157611643
14.06062333,52.40250499,63.79100037,349.5749069,248.3673716,276.497254,425.6198385,1144.644864,1.155945675
14.06066,52.40252501,63.84000015,358.3631603,244.0830331,269.6172493,443.7732782,1032.187342,1.147016789
14.06069667,52.40254501,63.88600159,362.1159133,239.2351685,262.3935751,422.3305264,1040.531331,1.144759426
14.06073167,52.402565,63.91999817,358.5669704,227.8816442,249.2789865,431.8301504,1036.230429,1.148501659
14.06076833,52.40258335,63.95899963,344.1659104,215.506425,234.1233507,436.2266058,1035.582475,1.143917049
14.060805,52.40260334,64.01300049,326.418936,203.9744461,217.3655905,441.611214,1062.953728,1.149182307
14.06084167,52.40262168,64.05500031,308.2161498,198.5930367,206.024928,436.8057695,1074.493059,1.168948959
14.06087833,52.40264168,64.09200287,298.7057367,191.1331726,200.4872181,433.0211209,1077.424036,1.185356438
14.060915,52.40266167,64.13400269,287.0044352,189.2965593,199.4445009,427.1162796,1060.954684,1.196746203
14.06095167,52.40268002,64.18199921,280.8948323,186.0870882,215.6225782,411.5628975,1084.373467,1.20853385
